experiment_name	model	num_pops	fst	wdiff	wvar	correlation	generations	replicate_number	S_value_Driftsel	S_value_Driftsel_Neutral	p_value_QSTFST	p_value_QSTFST_Neutral	p_value_MONET	log_ratio_MONET	p_value_MONET_Neutral	log_ratio_MONET_Neutral
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	95	0.99105566834498	0.772175448490531	0.0	0.012	0.0	2.82071067383963	0.11225	1.21522565586467
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	96	0.995562386243223	0.277258969470206	0.0	0.021	0.0	2.68983173320442	0.14675	-2.91395759759196
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	92	0.997584120894313	0.550815731671524	0.0	0.639	0.0	3.26331841291727	0.41825	0.613099959638391
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	98	0.994385303490014	0.588361121182827	0.0	0.706	0.0	2.60626376526324	0.12925	1.06256094392073
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	81	0.998960555898528	0.529501734611111	0.0	0.409	0.0	3.49230642424929	0.60525	0.440622808366695
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	74	0.998928383861078	0.377190157286935	0.0	0.158	0.0	3.06319409260519	0.32225	-1.68809279471765
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	86	0.997805002493278	0.613044689888913	0.0	0.898	0.0	2.86777788538992	0.23425	0.98655122259995
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	496	0.984687456867251	0.312903195361859	0.0	0.059	0.0	2.53241158507624	0.14125	-2.64038052655069
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	99	0.985040013363843	0.454748784076761	0.0	0.45	0.0	2.59287497055384	0.988	-0.398529043012342
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	97	0.995107372171218	0.416203434548875	0.0	0.92	0.0	3.01961633502319	0.9165	-0.126149504589521
quantinemo_SS_18pop	SS	18	NA	10	10	sine	3000	94	0.996874966894718	0.413024847317509	0.0	0.823	0.0	2.40470383102298	0.658	-0.379296152751319
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	104	0.990456117079682	0.780627240124831	0.0	0.059	0.0	2.75340165708849	0.03875	1.43367450966175
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	113	0.993630945903269	0.197779064337425	0.0	0.092	0.0	3.34160319586375	0.05575	-2.46784747525008
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	100	0.993674881768885	0.455531887391565	0.0	0.716	0.0	3.35276587476127	0.6595	0.377390974847755
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	188	0.978606024382765	0.6021077021173	0.0	0.621	0.0	2.27337067356441	0.411	0.572406273087401
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	12	0.986937788618513	0.576410243803049	0.0	0.432	0.0	2.53372534081851	0.44125	0.594341277680357
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	120	0.989843414727331	0.600831374018887	0.0	0.432	0.0	3.16982114522052	0.861	0.135357228162762
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	114	0.989129565131805	0.316035788941157	0.0	0.239	0.0	3.07319651347127	0.321	-1.14412338638504
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	128	0.982253738461176	0.453483679327671	0.0	0.576	0.0	2.728444844287	0.844	0.126821556657431
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	137	0.975938361399666	0.495070120510639	0.0	0.89	0.0	2.4281458143316	0.992	0.0091304289337252
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	116	0.991027584314562	0.336751413183715	0.0	0.208	0.0	2.9959957721716	0.2895	-1.42166713132758
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	123	0.988547094472704	0.435330264720135	0.0	0.423	0.0	2.7226975557686	0.78775	-0.350655094995582
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	185	0.996495422723137	0.511357909274602	0.0	0.894	0.0	3.90367410868538	0.9675	0.0149980234652845
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	19	0.979213478072865	0.382279951906993	0.001	0.297	0.0	2.8595194667512	0.76025	-0.461573309024722
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	18	0.991870876768921	0.307600945048898	0.0	0.149	0.0	3.51312740255941	0.3465	-1.60757649412462
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	173	0.987580243845105	0.438096369930916	0.0	0.545	0.0	2.8872351439343	0.98325	-0.022865370182621
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	168	0.995734991690246	0.684072828735186	0.001	0.572	0.0	3.21956414826835	0.1245	1.06880400467938
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	175	0.995875159211878	0.598809724160862	0.0	0.402	0.0	3.02730553875764	0.52275	0.471207056876463
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	183	0.991687383954852	0.391327698974376	0.0	0.374	0.0	3.12516351077019	0.504	-1.1413358816642
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	186	0.993139341729746	0.45798394863504	0.0	0.751	0.0	3.21171899142234	0.94	0.0543395030514706
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	187	0.991894053713935	0.553629367586087	0.0	0.852	0.0	3.36528200154442	0.482	0.532672366607699
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	180	0.996854279734101	0.250057330050357	0.0	0.252	0.0	3.01779850652429	0.369	-0.913787944000904
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	119	0.986618392910933	0.601000626743422	0.0	0.967	0.0	2.64612689131294	0.6485	0.349333873316274
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	124	0.986788442079821	0.495319977076058	0.0	0.814	0.0	2.87222966219089	0.71375	0.267254444843832
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	182	0.991538823189038	0.934292090088906	0.0	0.003	0.0	2.81613322364954	0.00075	2.05695485032625
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	181	0.995702680746182	0.299938535268313	0.001	0.311	0.0	3.03753950691299	0.541	-0.475638827446828
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	13	0.975665380861883	0.454552826261928	0.0	0.526	0.0	2.55663623058732	0.69525	-0.907605920448834
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	178	0.991495151182104	0.578694245445982	0.0	0.775	0.0	2.83945586128522	0.57175	0.403740837823064
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	109	0.991420651507267	0.746031762567464	0.0	0.075	0.0	3.33607086820554	0.0815	1.41263889284676
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	138	0.990465168123794	0.673922176412157	0.0	0.122	0.0	2.87014820671568	0.285	0.768629561748909
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	167	0.994689147898791	0.430611396875076	0.0	0.447	0.0	2.97148045369405	0.50975	-1.04590289973952
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	169	0.996843379874096	0.470460710037787	0.005	0.66	0.0	4.10188884031707	0.9625	-0.0975694203137576
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	111	0.997802539490111	0.267963850005195	0.0	0.146	0.0	3.57011909676053	0.203	-1.4094060589781
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	118	0.988601690145422	0.474636258988701	0.001	0.837	0.0	3.28934279202135	0.87675	0.117783242729425
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	125	0.987721998910332	0.643178800313447	0.0	0.308	0.0	3.06878021519	0.276	0.820485744682283
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	190	0.990272059081346	0.421394512804922	0.002	0.601	0.0	3.52362471105415	0.877	-0.181764155348442
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	130	0.984396295706663	0.183688729646974	0.0	0.079	0.0	2.44630846677355	0.05325	-2.56211958905147
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	106	0.990916256927547	0.496063925091606	0.001	0.612	0.0	2.99353796945255	0.82875	0.129936618077574
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	107	0.978315242493936	0.528399046105781	0.0	0.9	0.0	2.56115826734438	0.832	0.172385522051886
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	103	0.988400316976892	0.730201715394534	0.003	0.052	0.0	3.30593427957842	0.20725	0.831971455405871
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	105	0.984689764411445	0.703912113188767	0.0	0.358	0.0	2.1787797972966	0.14925	1.02422393836643
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	11	0.997919372842027	0.440721943556612	0.027	0.436	0.0	4.68374318933436	0.7025	-1.02084369117468
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	132	0.993421620798913	0.728583240017143	0.0	0.111	0.0	3.8108158644142	0.0565	1.38304336286453
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	10	0.993297782806507	0.443958769934262	0.0	0.596	0.0	2.91759365588902	0.67175	-0.56161664258571
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	127	0.989927270604709	0.318417909871779	0.0	0.411	0.0	3.1350419933967	0.564	-0.498000317833326
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	110	0.994149582711003	0.530263240610209	0.006	0.822	0.0	3.67324660028068	0.62125	0.416479177728054
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	133	0.998317503804167	0.442285744830586	0.0	0.621	0.0	3.14453012755367	0.576	-0.691619446914627
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	101	0.996915785018649	0.326405266999206	0.0	0.188	0.0	3.12858774869346	0.43675	-1.14239801349071
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	108	0.992488383478848	0.83851388993981	0.0	0.026	0.0	3.1360348180547	0.02175	1.65346965867182
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	117	0.995682831838583	0.279162666926714	0.0	0.114	0.0	3.33817097348997	0.05275	-3.14819623252808
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	102	0.994511865298875	0.229899761505515	0.005	0.086	0.0	3.62439324668612	0.103	-2.03937312873314
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	112	0.993949210952023	0.218311497734373	0.0	0.056	0.0	2.84263445795996	0.07025	-3.15287340337083
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	115	0.981130666761304	0.359381296270661	0.0	0.537	0.0	2.61290490574156	0.609	-0.400818304796968
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	1	0.989389083228669	0.297894177038475	0.001	0.245	0.0	2.97943864782059	0.5235	-0.663696325145615
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	121	0.989955088041948	0.180510964426972	0.001	0.029	0.0	2.95937219727002	0.03	-3.26024021883873
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	172	0.963460506247515	0.468164618141227	0.002	0.66	0.0	2.414899611967	0.6805	-0.664368418605306
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	154	0.985060425465927	0.482888462604042	0.0	0.641	0.0	2.75261585777876	0.7895	0.155486336825041
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	179	0.989301476406535	0.539670803316377	0.0	0.93	0.0	2.95328553475697	0.43725	0.587176914776471
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	136	0.97918183591607	0.493681310322535	0.0	0.653	0.0	2.72766443304962	0.9105	-0.301445523687662
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	140	0.988209555815288	0.618990527366126	0.0	0.279	0.0	2.62540152717189	0.33725	0.806453866900834
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	156	0.987034377790311	0.248239200692573	0.0	0.165	0.0	3.03369465567903	0.461	-0.663499604665758
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	165	0.993972854073524	0.26379445156042	0.0	0.281	0.0	3.01198894817524	0.34925	-0.829141734729259
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	160	0.992786856735577	0.707125946457504	0.0	0.113	0.0	3.17352821100812	0.36925	0.624617705151163
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	157	0.982635805802912	0.535998893889464	0.001	0.799	0.0	2.78955484782352	0.71	0.277080077554514
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	142	0.987759130915939	0.599316494197428	0.0	0.216	0.0	2.63696902325646	0.53675	0.444502036132797
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	159	0.995489854513924	0.221905922549272	0.0	0.098	0.0	2.79276321380322	0.15925	-1.83504742291172
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	164	0.996162828205704	0.586716380153118	0.0	0.428	0.0	3.16079735204498	0.62375	0.362512593090842
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	150	0.990520749237164	0.469143114854649	0.0	0.562	0.0	2.89463910514538	0.90325	0.0529050872517864
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	146	0.990062328886543	0.577667251807248	0.0	0.563	0.0	3.02150769865882	0.58075	0.391737312874791
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	162	0.987291803065877	0.374414814216509	0.0	0.722	0.0	2.85721797656113	0.69425	-0.284417202564508
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	163	0.979480943930454	0.674116921866145	0.0	0.254	0.0	2.48291028960003	0.17275	0.96922512159305
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	17	0.99289219840125	0.282141610611353	0.0	0.09	0.0	2.8848320162027	0.0605	-3.28999336326856
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	122	0.995799662080977	0.59237648062489	0.0	0.704	0.0	3.31317616958538	0.21675	0.907103115756822
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	131	0.986819356630372	0.434682172937186	0.0	0.516	0.0	2.34166511153417	0.91375	-0.450669202135247
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	14	0.993924804876217	0.658303513664742	0.0	0.583	0.0	3.07864509134461	0.26725	0.794535368071496
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	166	0.996061543334274	0.340312053222736	0.0	0.311	0.0	3.18616916722191	0.3085	-1.07782585904903
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	151	0.995610638361022	0.765222912630281	0.0	0.087	0.0	3.47846787128404	0.19575	0.823043847356709
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	147	0.994828966816632	0.685722755301031	0.002	0.347	0.0	3.71936083741085	0.12025	1.4993642875434
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	158	0.992716717489232	0.274537186344671	0.0	0.17	0.0	3.00127455571744	0.36	-1.26061008391603
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	153	0.990180569631266	0.492176569616819	0.0	0.843	0.0	2.43078557161244	0.843	-0.223409754735575
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	16	0.995960844158359	0.763398863805458	0.002	0.037	0.0	3.42522684297279	0.06425	1.22766187312413
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	152	0.9850783930764	0.427382553713555	0.0	0.918	0.0	2.48933029716948	0.85125	-0.135832484957534
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	161	0.983531839363736	0.204551226383604	0.0	0.065	0.0	2.58508663406209	0.05825	-2.37560500938328
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	177	0.995390633389387	0.638594117711954	0.0	0.846	0.0	3.01120988486798	0.3335	0.710277648007816
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	170	0.996374843176688	0.417794355694668	0.001	0.466	0.0	3.7022953545962	0.76025	-0.338378194834182
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	126	0.990096720917741	0.548232336023544	0.0	0.569	0.0	2.57092141582137	0.478	0.529159613454291
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	139	0.997114031477287	0.535498898621113	0.001	0.955	0.0	3.42620804737883	0.49925	0.50546617581838
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	134	0.996634045045495	0.455315112940197	0.0	0.917	0.0	3.31902932260469	0.955	0.0356997280552047
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	141	0.982146870354619	0.386565199426924	0.0	0.271	0.00025	2.33623974121837	0.44875	-1.58377268959963
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	135	0.995872058835106	0.400108986303061	0.0	0.58	0.0	2.85435882544758	0.562	-0.557259889890739
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	15	0.995662999766813	0.60758528188983	0.003	0.939	0.0	3.63076364555544	0.363	0.73963326109707
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	155	0.969709669873101	0.593771211916665	0.0	0.883	0.0	2.54951550468384	0.301	0.739436538367683
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	143	0.961141447789334	0.491576767720659	0.0	0.676	0.0	2.18211532768392	0.72025	-0.580151862061417
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	184	0.991187805733497	0.537446097626769	0.0	0.903	0.0	3.07553542962461	0.786	0.20326583784804
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	149	0.998432153031427	0.661015198424283	0.001	0.277	0.0	3.50203738446374	0.22175	0.909438425714013
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	174	0.996518216763731	0.759715245848426	0.0	0.115	0.0	3.2897773275296	0.22225	0.890120406464344
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	129	0.996954453859447	0.359459335113195	0.0	0.238	0.0	3.56954214701951	0.3065	-1.55428153049721
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	144	0.98564857630211	0.356229370655107	0.0	0.516	0.0	2.69029778999464	0.813	-0.148149270467141
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	176	0.990910007703428	0.678546939063351	0.001	0.193	0.0	2.96375555474313	0.24575	0.865140202094532
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	145	0.986716242607769	0.504294928287172	0.0	0.799	0.0	2.40254039891498	0.48425	0.535586287572384
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	148	0.98997930453751	0.767005113373246	0.0	0.053	0.0	2.88350127116596	0.07125	1.22676331889476
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	231	0.991391174923252	0.330197974246243	0.0	0.356	0.0	3.04995870181449	0.41025	-0.786057564151453
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	221	0.995863816841585	0.387046515869279	0.0	0.306	0.0	2.82839663297833	0.66375	-0.68633877626693
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	211	0.99402638612533	0.701203159889786	0.0	0.195	0.0	2.93791728083431	0.158	1.28473274060189
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	222	0.998618505085122	0.466523133403792	0.0	0.497	0.0	3.19188679035059	0.855	-0.356267605294488
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	196	0.978417148388397	0.303258376195244	0.0	0.144	0.0	2.50977407001883	0.16275	-2.38872800481908
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	194	0.986567571943592	0.927689779310081	0.0	0.001	0.0	2.8084695975751	0.001	1.92126330823448
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	234	0.995505888860611	0.461933882893716	0.0	0.56	0.0	3.14684280616443	0.54375	-0.676590023184227
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	232	0.983232807807919	0.402019295997502	0.0	0.679	0.0	2.90487278550253	0.89125	-0.100745471269697
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	189	0.996288349154395	0.359524351489242	0.006	0.509	0.0	4.22456062492032	0.56475	-0.454460578912266
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	195	0.988861618966553	0.741749555724882	0.001	0.153	0.0	3.23412529752188	0.071	1.63184323510865
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	263	0.986400701263759	0.449324112865222	0.0	0.964	0.0	3.30313201883573	0.9645	-0.0084310071380855
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	254	0.994970667013365	0.249933322684711	0.003	0.113	0.0	3.6645391099764	0.099	-2.44470217032514
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	191	0.993687489603864	0.7523592924252	0.0	0.137	0.0	3.02173854227727	0.0545	1.46216287556025
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	202	0.990777846690289	0.63001880500379	0.0	0.528	0.0	2.96213450408304	0.36275	0.638672240424299
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	199	0.994848276456218	0.490532128889196	0.0	0.773	0.0	3.4308520937704	0.4985	0.490942888924384
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	171	0.983074104316525	0.287018324312985	0.0	0.217	0.0	2.483037957681	0.49925	-0.649429904124727
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	206	0.997271769048885	0.786240224001548	0.0	0.021	0.0	3.64846072161635	0.03725	1.29321780565455
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	20	0.99314540324	0.268242358258162	0.0	0.1	0.0	2.88624509212355	0.1125	-2.76647760023666
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	205	0.984654633326537	0.625150563471197	0.0	0.455	0.0	2.73486015493185	0.451	0.573172021893106
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	201	0.995255320120048	0.47788395083309	0.0	0.698	0.0	3.32863713420661	0.67925	0.348131504067835
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	204	0.990956000954126	0.324468441696798	0.0	0.226	0.0	2.98599349605729	0.3405	-1.59228571425561
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	214	0.998355690231241	0.52554422150215	0.0	0.937	0.0	3.24128338592315	0.8	0.181139285949493
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	213	0.992276528539001	0.54336761573704	0.003	0.959	0.0	3.54753607699121	0.65	0.365621141457364
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	207	0.998396550282364	0.440986502941826	0.001	0.989	0.0	3.83551788599615	0.9985	0.0067790021075165
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	220	0.997401770268403	0.319614228628434	0.0	0.424	0.0	3.45655596148531	0.43175	-0.828187791382879
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	192	0.989923019813626	0.569480029518299	0.0	0.513	0.0	2.95711048253766	0.758	0.240019716112315
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	193	0.994224501927108	0.539336915169206	0.0	0.82	0.0	2.95651110913685	0.65325	0.334899834344043
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	197	0.998134974338463	0.636000916290551	0.0	0.613	0.0	2.85788853008735	0.2245	0.85235645600628
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	2	0.992633559196785	0.614986289112626	0.0	0.891	0.0	2.89513836022375	0.14075	1.22171810899535
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	218	0.984403122021579	0.4006025655169	0.0	0.512	0.0	2.57983865843317	0.75125	-0.328076867553834
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	215	0.990691266156289	0.337049456889768	0.0	0.265	0.0	3.22963490306752	0.52175	-0.775382334882716
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	21	0.994206518056667	0.533962173865747	0.0	0.891	0.0	2.45377704528808	0.56325	0.454145711901638
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	198	0.991262220208714	0.407921132987139	0.0	0.315	0.0	3.0277811549044	0.441	-1.50136189663281
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	203	0.987794643818394	0.394840772703293	0.0	0.353	0.0	2.71447576229565	0.4595	-1.15005244052221
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	200	0.99280622599824	0.37812548904486	0.0	0.368	0.0	3.03186000928277	0.59925	-0.712108613167233
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	240	0.996659610788792	0.221953365761868	0.0	0.055	0.0	3.24869196947903	0.05375	-3.28700208255213
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	235	0.993697425863638	0.493907488320452	0.0	0.599	0.0	2.97390412071405	0.89525	0.0165575598721518
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	267	0.991106903497696	0.864243585870648	0.0	0.011	0.0	2.68621451268396	0.0115	1.58762580619771
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	244	0.994710768194847	0.526595501279589	0.0	0.932	0.0	3.55163831942654	0.729	0.262637335592571
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	259	0.991796887732386	0.506436692807192	0.0	0.711	0.0	3.21688532748716	0.6645	0.302101899689027
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	26	0.990884819516417	0.225510061251818	0.0	0.049	0.0	3.05333022542042	0.06175	-3.04821754566531
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	264	0.995425035479327	0.544827747632371	0.0	0.761	0.0	3.05861730300043	0.645	0.307781305993927
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	229	0.990540239287005	0.853221521490659	0.0	0.027	0.0	3.11529019051448	0.0125	1.63512917800316
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	260	0.994401406846978	0.739138193043443	0.0	0.096	0.0	3.17771284754049	0.112	1.09452055304586
quantinemo_hierarchical_18pop	hierarchical	18	NA	10	10	swapped	1350	242	0.993903676496891	0.504705872585624	0.001	0.93	0.0	3.25822466918904	0.90675	0.0724812026189424
